views,likes,comment_count,category_id
3170572,19209,6217,24
199434,1022,655,24
11585,137,64,25
78209,4110,197,22
1068579,8029,560,2
314562,20483,1742,10
393252,12425,878,28
315999,29620,1303,23
1052049,44451,1662,10
252995,9134,470,27
26241,286,359,24
5760,74,102,25
30914,1125,295,24
5917100,51231,6613,26
326110,8502,653,28
436730,283,33,24
531907,18968,1903,28
1162281,55435,5847,1
160571,1646,904,24
970204,18441,2193,28
937309,17167,2043,26
44216,929,74,2
611885,35415,2034,23
215659,14603,1640,27
380760,45444,3180,24
2045760,232423,21114,10
243232,9530,953,26
114280,888,440,25
150991,746,522,24
8177,491,105,28
3940,73,69,25
47525,344,148,17
225778,5418,581,15
7977,28,4,28
816933,70414,18892,1
971839,15654,2040,20
23198594,1404628,125737,10
108437,5559,525,26
9974517,747600,38124,10
148983,8912,1035,25
2898576,52749,25614,23
197815,2351,2874,25
830612,24313,6912,20
848764,19655,3418,24
441159,11864,2485,27
89657,4276,490,22
271259,1573,437,28
418435,19187,3476,26
317717,25526,3992,26
519008,9320,3647,24
62517,3362,346,24
332496,4668,1115,22
804637,17493,1396,10
853506,37003,5229,22
108664,9705,1628,23
4462805,186027,9931,24
404164,2656,2034,22
1990171,36211,7461,28
19318,1612,253,26
1831555,38766,6400,28
37116,518,775,25
9567,1016,146,1
546909,18870,1222,1
120516,1162,308,24
367163,9796,748,27
718190,70681,3733,10
59758,3110,349,19
163916,844,862,25
370448,27165,5708,22
212340,14885,1063,23
814962,24241,9430,22
2967169,95270,28634,20
622774,8130,857,24
176914,1853,245,24
1131991,40867,2260,24
137950,3102,575,10
132395,4035,1488,17
34236,1899,433,1
212190,8933,700,24
5144910,420497,35705,10
496086,14109,139,24
743083,15569,1009,23
2417642,352929,29961,10
268101,6233,1089,1
78841,1706,125,24
10881,1006,164,26
385713,45093,909,10
254229,21786,1761,24
1856647,122650,5728,10
442445,2434,289,24
1152923,55874,2125,10
1509821,127570,8520,10
234481,13158,1620,27
69408,783,456,25
814285,5982,3420,23
99797,4314,385,10
185535,5079,749,22
141692,1627,1167,25
892807,42615,5644,26
458102,15122,1813,27
379896,7225,1704,22
484226,17438,1156,23
480251,8488,557,24
1004687,33531,2696,15
1845344,21645,5119,24
354964,2026,230,24
46650,1527,180,24
943299,72279,6179,23
561384,7020,544,1
1206569,7355,532,24
683414,43123,4043,26
961713,67255,9973,10
682383,10819,1901,1
21977,286,102,24
357149,2784,577,24
12621,119,14,15
236604,7569,0,25
861026,15094,1603,10
143865,25688,2252,24
73070,238,331,25
2398403,326,207,1
84644,3867,160,10
57581,2041,360,22
100070,3773,322,24
211853,3116,408,24
21700,43,70,25
1739563,175906,35257,24
41244,476,76,24
17216,675,31,24
592205,15136,1280,25
82534,5308,542,10
211767,11058,536,10
867075,23631,2001,28
10731,29,1,1
147702,23223,1364,10
4009691,198635,12371,20
1056430,48366,1989,28
99178,2175,415,24
166956,6507,696,24
11146,116,126,25
439424,23429,484,24
2077838,59604,7861,23
279466,14526,588,10
119128,2454,65,17
99653,9033,738,1
90994,759,57,24
126688,5777,980,15
338841,2386,1400,25
2291,72,8,28
18105,1045,150,10
653085,56356,3107,10
136548,4426,736,26
2128148,80696,19168,1
656124,4695,2860,17
3174,30,1,28
63495,1913,164,19
316979,7505,421,24
296719,23385,8361,22
934,11,2,22
42194,1384,142,29
498208,20926,4038,26
1268790,117960,11624,22
1230710,29064,4089,1
1909024,63292,3655,24
20174,180,183,25
2903126,29269,19675,23
326428,8873,440,24
454421,27604,1811,26
393098,45284,4329,10
282575,15913,1138,10
191540,9101,485,28
182129,9169,1381,24
129914,2536,266,28
5408,26,4,15
66122,4534,575,23
2479,41,25,25
182681,6414,434,22
558407,6639,813,26
1351952,6888,620,1
379592,9265,803,24
392344,7477,558,28
350662,1846,819,17
887825,15394,1409,17
501069,24342,1953,27
220185,7522,964,26
286658,8580,416,26
99865,557,319,28
2841,4,0,22
176394,7673,1540,26
63526,398,79,24
136806,7962,774,24
393302,11591,885,27
54216,1897,206,26
298099,4363,515,27
7878889,139665,26132,24
206377,1697,0,15
337580,5296,1904,17
7590,7,2,24
308367,13206,1288,28
142728,6373,297,17
1905945,11534,3181,24
83736,558,185,24
57236,1082,108,24
436619,1170,623,25
2871352,83203,5566,23
1896340,59877,5308,23
3832538,166173,11792,10
239043,9066,815,22
452811,49608,7885,22
1429113,34531,4542,24
350069,13360,488,17
134740,9652,473,23
704426,23570,3960,28
95379,301,1213,25
490636,5054,498,24
2083564,77377,7601,24
17106,69,68,25
2564760,4639,1208,24
79667,670,51,28
1342821,66776,7820,10
219460,1715,466,28
6570,15,8,2
1144298,6809,2350,24
11851,139,55,25
3331450,19495,6310,24
200899,1025,655,24
80396,4201,181,22
1198379,10795,796,2
352641,22173,1895,10
401678,12542,800,28
1473574,57876,1874,10
32284,310,372,24
266155,9422,491,27
330191,30339,1659,23
697498,13199,1769,17
2394403,22618,2377,24
1381400,3919,481,24
2348594,100065,27348,24
798567,36645,10284,23
236762,1188,614,25
1309430,9475,4656,17
551800,22074,2537,25
4196683,259387,22912,1
1426193,87615,23642,1
121941,2567,582,15
2011949,28587,3371,20
98748,316,120,25
373600,10096,897,26
497210,4582,5333,25
86188,1809,450,22
29743367,1574076,135825,10
206485,6255,651,22
186968,5877,588,24
245404,9402,1483,24
295258,15541,1026,27
14352100,914995,44394,10
3493116,58396,29907,23
1085085,28091,7990,20
731374,43065,5486,26
641418,14459,3034,27
697058,24577,4289,26
1128618,22760,4490,24
1454233,99761,20801,24
485013,6396,1427,22
291377,1639,453,28
213712,2509,2395,25
42108,1329,161,26
1066329,21331,1581,10
609475,10390,3929,24
433780,10962,885,28
967048,40252,5765,22
183038,11042,1719,23
5217561,206109,10694,24
966305,30055,2012,1
657381,15835,2367,27
439893,2865,2367,22
1305492,39298,6956,15
769347,24823,5034,25
95009,3865,484,19
286632,17109,1278,23
2306555,38736,7917,28
455635,10798,805,27
2074253,41379,3992,28
7278,93,56,25
60474,2380,597,1
213811,1044,983,25
1139952,99698,5547,10
452924,30748,6265,22
132897,1216,325,24
171152,4284,1621,17
504958,14192,181,24
37295,2280,309,26
872788,25182,9821,22
3105892,96767,29073,20
3287432,396301,32894,10
2992547,138712,7291,22
138895,2139,151,24
166855,3469,619,10
691171,8670,911,24
261182,10009,790,24
1216125,42327,2422,24
51415,670,149,1
868296,17233,1022,23
6126993,452741,37299,10
306530,6627,1007,1
275075,24057,1443,28
2391862,134229,6231,10
25258,1298,213,1
277695,23155,1857,24
18425,1367,224,26
151574,6432,1277,24
403395,45751,940,10
861052,29388,3537,24
1829016,138671,9081,10
1444657,66661,2525,10
491993,2519,324,24
89720,898,493,25
272783,14364,1689,27
141667,5348,458,10
38454,3587,374,22
908042,6445,3383,23
224319,5518,668,22
150565,1687,1043,25
485733,15594,1902,27
404460,7539,1778,22
920306,43389,5671,26
6018,284,22,15
364580,15974,1903,26
510882,17950,1168,23
2562500,29439,6048,24
509089,8924,472,24
3046,6,2,24
1098961,35056,2929,15
13329,137,22,15
1033726,76178,6404,23
396477,2178,201,24
1629369,9198,652,24
55929,1613,200,24
664037,8232,678,1
1092144,70521,10295,10
713018,44366,4112,26
1014394,52056,2926,23
2910,1,1,10
164159,6761,208,10
159679,3102,166,28
25066,317,126,24
370284,2847,455,24
163475,27852,2353,24
237366,7576,0,25
3555555,406,390,1
116665,4014,319,24
929028,15966,1657,10
76736,243,345,25
221421,3202,419,24
1887065,186513,36298,24
44885,489,74,24
17460,676,30,24
1303928,33021,2806,28
98275,5598,549,10
249079,12018,599,10
193997,26798,1491,10
8690,581,26,10
1230476,52468,2099,28
13488,29,1,1
140620,11729,846,1
12183,119,135,25
193805,6835,719,24
548615,28151,512,24
102243,2225,417,24
328319,16139,583,10
41712,1223,265,26
127841,2590,63,17
19714,1084,150,10
2147022,60816,8010,23
131697,5888,908,15
95406,774,59,24
343232,2397,1413,25
792245,60721,3204,10
2782,84,9,28
4156484,201104,12545,20
401424,28324,8641,22
2647,42,21,25
138486,4458,740,26
2350416,85655,20246,1
6101,29,4,15
676273,4747,2885,17
3255,30,1,28
66996,1975,170,19
53275,1805,178,29
340418,7864,447,24
967,12,3,22
736955,32645,6461,26
1274578,29626,4271,1
23045,201,203,25
4168,8,1,22
2930946,29405,19796,23
471048,28361,1838,26
1334859,121316,11821,22
2232837,70327,3831,24
402835,45496,4339,10
358979,9551,435,24
198064,9307,490,28
317795,17042,1129,10
135987,2596,273,28
580020,16676,691,26
185355,9278,1392,24
211359,7033,533,22
69684,4674,607,23
406741,9577,800,24
1707985,7434,673,1
600345,28114,2145,27
678972,8799,946,26
401333,7748,528,28
897497,15476,1409,17
176079,756,71,22
235530,7683,984,26
359643,1870,910,17
100701,557,322,28
2954,5,0,22
149432,8572,786,24
185948,7934,1580,26
66068,404,81,24
447584,11983,923,27
57309,1958,207,26
304485,4420,515,27
258887,2046,0,15
8159690,142149,26770,24
155126,6646,301,17
8300,7,2,24
321054,13451,1244,28
1941169,11631,3230,24
89617,615,194,24
59486,1117,106,24
3108377,85863,5681,23
1676192,27625,3700,17
1948896,25894,10070,17
858502,35456,2494,23
503948,12487,1460,24
570835,22730,3734,27
140627,663,521,25
3421548,28595,2909,24
377787,1715,1222,25
385958,10203,1244,25
128393,1019,463,25
977910,3162,1379,25
3166912,6257,676,24
154252,4713,324,26
384339,4959,1384,15
1433371,50106,13029,23
351329,762,338,25
2906985,113408,30520,24
95697,3688,286,24
124877,1123,301,17
166944,8762,563,27
48315,277,106,17
210713,4888,1264,22
6094691,319404,26533,1
927445,30285,3317,25
128297,515,90,25
108690,503,60,23
1596428,91918,24692,1
109406,1999,565,26
2542806,34289,3983,20
554261,12366,1161,26
599748,5157,6048,25
381677,17348,1262,27
259040,7013,658,24
259195,6925,690,22
302275,10482,1666,24
1126634,45900,2595,28
34708457,1681447,141237,10
18483333,1057008,48415,10
22953,192,170,25
20019,663,252,24
878170,49060,6015,26
743829,15852,3319,27
832715,26899,4745,26
1304219,32166,7601,20
3829790,61389,31958,23
1334022,24393,4796,24
331272,3702,3524,25
1561027,104219,21601,24
554787,7095,1529,22
299580,1671,457,28
1296733,24475,1743,10
506810,11625,858,28
335501,18648,1395,23
690592,11251,3849,24
206405,11435,1654,23
1018190,41809,5632,22
1011763,20206,3583,27
1270835,36650,2460,1
1469252,41205,7458,15
5764719,216867,11330,24
110137,4162,575,19
2431398,39960,7917,28
486555,11211,677,27
68016,2507,646,1
2195411,42671,4062,28
1535268,124099,6476,10
216929,1053,1025,25
516989,32925,6122,22
140897,1262,246,24
3935638,421533,34274,10
895742,25602,9948,22
179026,4355,1589,17
508852,14211,184,24
41800,2435,315,26
3262559,144042,7714,22
249790,2600,192,24
182089,3602,632,10
43836,2242,350,28
3174272,97452,29391,20
731024,8916,922,24
281956,10449,739,24
2934516,143695,6678,10
951276,18315,1092,23
1266647,43096,2447,24
328847,6805,1012,1
283545,24524,1452,28
298887,24451,1950,24
160366,6655,1327,24
29244,1379,223,1
912201,30459,3687,24
68182,831,188,1
2115422,146849,9037,10
415113,46135,949,10
21617,1502,238,26
117464,1011,465,25
1743709,76557,2709,10
6934627,472947,38446,10
524151,2583,362,24
182016,6389,518,10
6179,407,87,24
303118,15118,1797,27
1762,13,9,22
46322,3957,374,22
250122,5755,709,22
1050538,7455,3671,23
156114,1737,1076,25
331939,66,23,26
381626,16401,1931,26
422166,7731,1820,22
9443,316,23,15
525641,18251,1181,23
3226905,36006,7074,24
542870,9565,518,24
3333,4,5,10
13803,140,23,15
1101611,78862,6504,23
416772,2231,202,24
2233468,10654,738,24
1173790,36014,3000,15
258932,9695,307,10
1059059,53153,2950,23
733251,45192,4190,26
730577,9092,709,1
26681,337,132,24
200462,3369,183,28
1194007,72511,10460,10
175273,29007,2389,24
4713791,478,530,1
129972,4135,321,24
237873,7580,0,25
112516,5827,558,10
379369,2893,474,24
78783,246,347,25
52727,506,75,24
1691461,40361,3773,28
227225,3244,421,24
990098,16785,1739,10
1983462,192783,37336,24
10962,673,34,10
17605,681,29,24
277059,12713,597,10
167196,12458,887,1
236825,29358,1579,10
12587,119,135,25
252087,7524,753,24
608431,31058,542,24
3123,89,10,28
105197,2269,419,24
387797,1996,142,24
20962,1125,151,10
46067,1306,292,26
375195,17486,615,10
132889,2660,65,17
2192779,61639,8125,23
453444,30062,8661,22
98704,780,65,24
4281983,202797,12638,20
2758,41,21,25
140011,4481,744,26
2522036,89496,21143,1
68719,1997,174,19
6447,30,4,15
348527,2407,1428,25
700008,4839,2917,17
3319,30,1,28
135263,5956,934,15
17968,30,1,1
73649,2721,74,29
852035,63867,3259,10
1111255,49469,9695,26
362180,8226,462,24
988,12,3,22
287615,1085,98,22
24772,215,190,25
1311352,30029,4381,1
5013,8,1,22
1381198,123524,11970,22
2949050,29493,19853,23
2507336,75983,4118,24
142380,2635,288,28
386090,10018,444,24
483009,28906,1857,26
348783,17791,1151,10
245641,7805,583,22
202523,9442,492,28
187585,9354,1349,24
410483,45662,4339,10
2382407,8000,686,1
713748,32489,2401,27
72294,4785,611,23
769773,10479,1073,26
906699,24705,938,26
406703,7906,544,28
905126,15532,1412,17
425904,9773,834,24
245989,7807,995,26
366172,1880,933,17
101525,558,324,28
3079,5,0,22
162444,9061,885,24
953860,3014,0,25
966723,141202,17629,22
869784,35418,3921,1
2405786,16584,2193,1
646682,6978,1129,17
103394,7256,852,26
1285754,81074,7882,26
104434,7862,1560,28
1124458,104366,8284,28
1369246,46125,3408,23
211723,6374,846,24
250242,602,67,1
165494,3487,512,24
2050425,31855,4011,17
810366,18991,5528,23
83625,2871,271,10
339162,1327,915,25
35359,373,142,25
136370,8940,1642,26
237993,23612,1872,28
499527,14112,813,23
624212,11582,778,24
415308,2466,1172,25
1064653,7220,626,24
2454887,30241,11013,17
91611,5444,355,27
711933,15241,1690,24
1020860,32411,5012,27
48863,543,261,24
128999,5215,847,22
70926,713,320,25
63544,5120,420,23
134901,555,202,17
107503,894,220,15
514799,2269,1644,25
590267,13074,1544,25
142861,5520,1248,26
255936,9480,698,24
43931,2120,153,10
269175,6675,476,26
3787041,30334,3167,24
1139228,3626,1587,25
16092,217,34,25
3077,33,20,25
11204,222,137,24
244274,11287,726,27
176152,4887,299,24
5306914,6984,767,24
255231,1091,116,23
526697,5771,1555,15
98845,3289,401,17
3154858,118909,31855,24
80102,1988,330,2
203700,1834,527,17
1828286,56093,14090,23
428010,902,365,25
69028,5653,447,26
466046,1264,219,25
65182,3212,753,24
5193,222,28,26
9573,39,194,25
9977,120,21,24
51523,795,402,17
71574,3449,247,10
52585,3676,603,26
253710,5721,1344,22
157009,19969,1334,10
91984,902,549,17
7543621,362003,28723,1
1080992,33368,3616,25
146578,2280,687,26
50014,3759,278,20
49536,503,20,2
303335,3546,352,22
1680468,94121,25215,1
10477,35,0,2
102993,7864,617,24
664561,13956,1291,26
2761070,36036,4168,20
27347,209,205,25
618586,5248,6145,25
47430,480,247,2
407689,17971,1323,27
1197812,47491,2630,28
291176,7338,695,24
277808,7208,699,22
328322,10915,1739,24
21748916,1147341,51575,10
974314,52553,6297,26
804445,16618,3614,27
906304,28144,4905,26
38629167,1752162,145171,10
2068,0,1,1
360158,3921,3806,25
1464135,25049,4962,24
1453954,33714,7970,20
1610771,106215,21959,24
3988288,62784,32865,23
575009,7180,1566,22
301956,1675,456,28
1300470,23635,4502,27
520458,11860,873,28
351799,19446,1450,23
744262,11828,4047,24
1052212,42890,5718,22
1479989,26747,1879,10
211143,11524,1664,23
11630,40,12,22
1508734,45428,2981,1
1537237,42323,7677,15
49499,3058,377,1
117201,4304,602,19
498778,11427,697,27
71454,2577,659,1
2256634,43431,4220,28
218239,1055,1035,25
181663,4382,1608,17
556398,34266,6329,22
6074583,222639,11603,24
45056,2522,318,26
146440,1295,245,24
480142,3052,227,24
511047,14224,187,24
193938,3716,637,10
3422988,147390,7906,22
32414,1435,232,1
1815535,139244,6939,10
3364261,150128,6918,10
49035,2384,379,28
297816,10762,752,24
6600,426,88,24
23428,1578,253,26
908874,25860,9980,22
319593,25614,1998,24
344172,6922,1022,1
763615,9077,925,24
169061,6828,1356,24
79120,950,256,1
9577,139,31,10
938808,30994,3806,24
3224847,97889,29554,20
421560,46307,976,10
2331809,151941,9153,10
7638296,486659,39115,10
215570,7189,558,10
2091518,87788,2844,10
2032,12,10,22
329631,15834,1863,27
51389,4163,389,22
547145,2622,360,24
1176559,8338,3867,23
332114,67,23,26
262553,5869,732,22
3640,54,4,25
392045,16668,1944,26
535232,18453,1185,23
3708663,40325,7858,24
432969,7878,1891,22
13970,142,25,15
3456,4,5,10
2839406,11808,828,24
1143211,80554,6583,23
352090,12187,347,10
1225340,36704,3055,15
1088653,53915,2993,23
746417,45778,4219,26
764936,9485,710,1
27898,363,135,24
218630,3433,186,28
1277479,73920,10565,10
180546,29537,2409,24
138073,4263,329,24
270838,31167,1624,10
5186780,510,665,1
122710,5977,594,10
386062,2931,473,24
1873164,43831,4071,28
54990,524,79,24
230165,3265,425,24
247280,7585,0,25
1049536,17462,1797,10
2032507,196113,37915,24
12857,754,37,10
17737,684,29,24
647369,32911,554,24
199547,13027,888,1
299897,13180,626,10
295231,8034,784,24
12847,120,135,25
48026,1341,293,26
433450,2157,148,24
3329,96,11,28
21776,1154,160,10
419510,18555,627,10
107390,2305,428,24
2224831,62168,8194,23
496856,31003,8690,22
163780,826,167,24
4377973,203944,12713,20
100812,791,66,24
3624449,26324,0,25
2835938,117833,36058,20
891157,89944,38750,20
1448694,135013,12116,10
692807,70211,5205,10
158778,1334,677,25
1151001,66380,5635,23
1937898,209441,24934,22
357584,4271,226,23
1163769,86111,56479,23
2027554,53910,5874,1
555758,19252,5853,24
165172,12650,994,26
3448296,27363,3446,1
419382,8073,1195,24
136235,1979,546,24
838980,70069,11743,26
381361,9626,438,23
214286,6802,3506,25
444836,31323,2064,26
250678,24617,855,24
559864,58268,8078,26
290201,14880,3410,28
60601,6553,1387,23
148963,2227,192,23
295226,2831,237,24
133495,1516,781,25
455870,35561,2122,22
862838,8564,1298,17
636987,1331,158,1
441424,10386,519,24
549426,19560,675,24
322436,2200,1033,25
1692119,137403,10543,28
142613,7443,893,28
233469,5647,505,10
155880,13240,1137,23
48472,133,36,24
291574,14588,2233,26
126681,7762,570,23
109462,813,488,24
72636,7664,490,22
31444,1625,178,26
318801,5906,518,24
217952,11731,1201,26
187092,7772,591,27
860192,44274,9627,26
339352,29947,2283,28
48811,40,6,24
1566164,49698,3497,23
374195,1444,970,25
926352,19922,5668,23
199610,10102,715,17
1063552,139090,10279,10
2096964,32351,4052,17
30303,330,76,25
154748,7473,491,27
152272,1571,526,25
42269,1973,223,26
122049,1501,234,17
21629,358,202,24
540142,23226,2591,26
4442,14,1,15
535932,2946,1461,25
187679,1417,335,15
17957,65,45,25
161536,5948,783,22
1114832,34759,5357,27
2718113,31461,11327,17
174780,6093,1356,26
781286,15885,1722,24
138332,7259,428,26
39036,1823,627,1
160407,604,213,17
9395,365,47,10
168637,20515,1887,24
111934,18573,1088,22
95112,4310,569,10
309109,7087,496,26
310152,10392,740,24
98387,5421,388,26
94432,4057,293,24
629016,13611,1575,25
549963,2378,1800,25
23911,2150,169,15
10130,39,226,25
4005924,31167,3352,24
96774,1669,586,2
214064,1862,560,17
1160903,3668,1601,25
7105,92,8,24
195165,5134,326,24
307160,1257,134,23
22732,1390,137,24
263726,11910,758,27
5391796,7194,758,24
563807,5912,1591,15
85994,2051,337,2
3294424,122220,32602,24
105957,3436,419,17
607053,1526,237,25
1984089,59398,14591,23
12963,367,62,26
439080,909,367,25
209871,24147,1596,10
71427,3311,842,24
11736,35,0,2
8463,278,35,26
1757966,219393,37980,22
14197,439,28,1
589610,13093,796,26
114045,4170,299,10
7924,122,21,24
55231,827,406,17
107113,965,575,17
63323,4219,654,26
748,9,0,25
257514,5744,1351,22
8669309,390174,29993,1
80145,6235,474,26
57112,3943,283,20
53092,523,22,2
364336,4212,408,22
83525,489,41,2
110776,8184,629,24
1734334,95500,25511,1
709095,14595,1368,26
27913,209,210,25
2851205,36668,4209,20
55574,511,291,2
622062,5259,6149,25
421318,18437,1342,27
1249369,48590,2642,28
297463,7428,706,24
4167,76,1,24
344669,11192,1806,24
286519,7326,700,22
2896,30,3,25
3939,107,15,28
1051082,54875,6506,26
113672,617,44,10
5775,108,18,28
846651,17127,4237,27
42019590,1804375,146917,10
24609441,1210588,53610,10
2511,0,3,1
1600899,25531,5152,24
1649734,107569,22273,24
1586238,34575,8181,20
